Id,SalePrice
2658,141750.22960639783
2718,185772.16081866875
2414,199205.66851755904
1989,126667.70765767558
625,191995.50295800465
333,96456.14037687454
1327,116105.74488801393
858,141844.23767185456
95,198613.93460139813
1568,187703.25901006308
2482,166888.72095186496
1364,134403.13273791617
2584,163090.24273537815
818,274174.30553814373
2673,165813.67133266607
2089,131011.01280862669
1297,175574.07870943416
790,114732.84551469472
2616,206908.6537617976
720,186018.86050595992
222,148902.99395317555
557,120842.70639974199
1148,206410.58830746848
2766,169711.12977413318
534,196316.400560961
1452,115080.75979966584
630,138134.12845221016
2648,114610.49155181182
125,138349.7525219941
1904,38183.48897033042
1670,110793.75862094286
756,92547.51314838917
717,227257.71169668384
1032,162056.41731478425
852,225984.66313151098
1731,184325.0238537127
2639,127653.58313135279
2071,69709.82624984448
1267,105001.02909894605
1851,199946.3481058823
567,167518.00822300653
2439,212336.8689603415
1898,152366.014187152
647,168096.98795739462
2256,231211.24725153943
979,123369.36047805529
1444,220401.677024495
2485,110395.3761830857
157,125120.85560397153
88,116704.27654607625
2003,99918.60263477665
186,188288.74185285912
1425,260363.6840015653
2695,126717.66181752559
738,97743.16603795894
395,155216.63618922644
1353,150719.5478342306
1878,153371.56468798948
390,184652.38252359547
1456,228636.06137957028
1103,283077.168749973
1387,112221.37003405957
2070,172729.10191130897
1199,170610.82841260132
2479,167420.1699668719
501,296358.283492155
2362,86643.44340004194
1718,204862.00436099083
2188,65768.37943379013
1483,171318.09883042713
2557,77857.45044994331
437,273513.043979111
2224,219088.4667810793
1628,182306.44675583896
397,126766.32720806942
587,201186.6787673056
2182,428247.9861819667
971,146807.62481743653
2611,149324.14682565854
1887,83091.92992837807
2399,289999.03714593407
2148,220637.88278876676
304,128561.01316320535
1997,142151.2912574148
2817,113591.95416818757
1431,173960.02336721597
427,305612.0662582222
263,120384.99298344707
598,180529.880692862
2895,242997.59857020603
687,159209.2481016767
1822,128977.98588715335
2191,103035.93967203134
179,139290.23986706865
1009,210217.39433391744
2010,121353.49828750778
1991,143310.65521186043
1411,152321.67102310114
1721,247180.39617650694
1144,182503.11143005925
593,208222.82627898228
575,254369.67493070016
1249,192344.74312859186
1604,122753.00233598147
1064,356477.55927007855
1923,169127.94089759112
1988,101805.6850373548
2325,178572.38046908818
114,199150.54203177307
2700,189108.288210849
217,137373.92119681693
343,190859.88896318933
386,237089.46248113387
2005,116309.3497148449
2908,141116.9713613143
1814,217209.24196242652
2446,367850.57381866244
208,147136.63254380826
1679,129002.47628378363
822,284720.4568396784
6,190411.26944908258
1781,327783.4464618198
2397,264016.43143912114
2340,268328.4225846372
1618,164490.60352741063
2843,115438.84221355905
1061,298291.7582094587
2786,112821.08118250553
1935,128353.10811803196
1341,129599.89793580474
521,274825.82295829174
2136,143721.69384212853
996,206369.581981862
227,159543.92589459752
135,174222.47484394495
1167,172572.96896445306
294,230244.2180716344
1776,205439.53005262
540,189079.21217498757
1717,204862.00436099083
2303,117054.01274683137
116,193206.5467069039
127,127018.57968136056
1371,132281.2592336804
1014,187514.80384168675
1507,91441.90654480811
702,143216.9087524981
750,143965.1698970292
261,145279.25050728096
1559,65222.74721419111
577,204950.5452706535
2812,199451.6629705074
2080,141898.90619622247
1368,125455.50680486491
2376,125218.84008027229
659,108426.0709029424
1235,115219.8379356114
332,84966.40243110967
1917,140197.7170472528
2094,232496.41078938352
1460,267120.3383804599
1471,205407.68097847243
1509,121358.21742257601
1922,131472.18949934293
433,362875.20360927435
460,261998.59742659907
1116,259341.67394151795
1137,173391.95118768947
53,187044.47893911815
2354,234299.94888994997
1475,203544.7138985565
1761,394879.081995297
842,142096.9667358221
2739,173554.61494158412
2509,176362.6375576449
1007,204061.97585781862
2610,175497.10680706872
1952,77676.21352043998
2719,186766.8117368262
2921,95064.34125154486
1966,126016.2057831543
292,120989.45694550486
1204,199238.111925391
1829,240152.45330451013
2419,186827.89060977672
391,172803.29144347756
798,113115.4216137075
481,199170.39849920227
193,200175.28990253643
555,116038.43481613902
899,58288.73671936395
2357,191188.93214321721
328,131464.3838925382
1356,122994.675140998
1154,106134.2953778044
1730,186061.75581987153
2249,155232.11564614193
1119,255192.15486063313
2856,143068.23562928493
1394,128997.61901332231
2587,109822.52762045481
61,281979.45893984236
2661,190225.47973593176
2711,127149.35188914751
1147,175858.8969973748
757,135463.98317402363
2623,70844.96485143102
2378,168365.3089824681
1413,146770.48135890582
1722,233498.34166160313
1112,213318.33987779147
1623,193611.37640184732
1201,187824.40644465783
1513,111701.76253413776
957,240894.99293845124
1171,255525.3990656845
1145,188913.4017285177
2726,232081.1134642444
703,182285.1436593152
760,65798.2118088153
1964,132010.05541168046
2512,185817.6473063059
159,153846.52945988806
1281,175410.45921219027
468,185190.52504606734
290,127892.87934268879
665,95577.84262975786
1463,258533.90164595834
1792,211600.0987078509
923,127078.73090984861
500,264872.71912294894
1408,175404.17494526898
331,75110.06828083345
170,136910.77852663927
2192,98054.41410668803
2571,260982.13041721162
2314,177362.6862813774
2647,87218.3185594152
422,348587.1793126976
2457,291536.2516135572
1838,214191.38920440257
2805,246079.75825248167
1645,165469.8844666803
1711,265057.1427386602
2825,236553.54359222355
322,290777.81098954927
2103,264957.0940830689
342,125199.31903446326
600,109739.80191095528
488,198528.35920165907
1725,283895.7643150085
2246,251913.7000721339
2847,182227.6036761765
806,234821.09475369423
530,227868.21760692017
963,192851.42609396015
2678,66354.3526482084
171,85645.83400217458
2401,334148.7343614736
805,213831.1790822373
2259,210408.3000643917
1748,186684.0607911596
1361,131610.42062837217
1677,138149.1948123431
1406,167727.07466639663
2322,219516.0289341768
688,161644.62983777904
143,126731.15895869432
804,202724.39335359304
1214,158550.0150497448
2828,159166.6056639211
1999,194782.06514178895
2467,196188.12942462784
2665,148916.5193497475
1538,296258.2748463765
398,106606.474409764
2822,130010.31787190617
2157,156189.81004148046
1856,171108.71749977284
1269,86067.14906766609
2570,109625.8973115236
2320,241429.69887737694
1517,122851.47047700365
2304,122203.48370460774
1312,99162.59247918882
2012,137320.5617037883
506,210422.5872136483
2865,169987.2092461603
2367,128972.04945988939
554,104877.09754206025
238,127579.79902900707
1954,106487.76262115446
2488,141145.83281454397
2291,99239.73862753391
1969,85936.24642892618
2725,164548.6528014717
1482,171318.09883042713
2763,205669.80867050236
503,231445.2115863706
1584,234861.2047961879
1531,150449.0042357325
2210,160521.99969542027
459,286001.23207660846
556,132144.63614365485
1347,136265.8638387397
1290,83411.87875828508
1388,101222.31118198331
1571,188476.3652154865
2754,217373.6486172891
765,131172.91419765557
2494,117237.88095688849
2870,206059.5962151632
7,213780.66983884468
1114,234359.1258887651
2418,259843.06077578652
291,114299.20330147965
18,292735.9904752358
39,290442.37527555873
1001,241934.09049323582
2442,230667.1979036936
616,123392.22411265306
2680,51521.28841184634
1414,101983.25797543756
289,133987.14653372043
40,245444.63023838957
860,125446.12953088226
409,141004.67152134381
673,153269.2056115556
2427,186722.36624904507
2036,215309.92484141717
2564,141001.33444994834
642,175733.7686400519
1008,172666.5007406495
1908,142999.13447738063
2519,234697.6801122991
1369,101843.48737239002
2855,157081.0064144142
712,82238.00359178956
1943,101467.19247200768
1958,140442.92812621285
107,179557.69773527578
2295,197589.62236197988
704,91917.59110887135
676,122946.17404974435
259,178366.14381513305
93,257470.12723821233
106,233994.64375692565
2315,190073.31786311153
1050,109754.04148564723
1095,200048.94304072685
2709,148767.4663244629
758,161981.4833528669
1496,172466.9739941852
2370,137382.6578718346
2458,253891.60187606345
2733,124343.7667343459
161,243534.70288936287
726,152450.13949698495
845,205351.5942520372
947,245346.30514215145
2232,119725.80556739488
2563,157244.33256633108
2299,133831.11963630078
211,90932.77329850115
605,170099.12121659008
1478,208917.66868794372
2247,253573.19639872585
2274,203163.60860579403
2869,187621.8688054384
967,205737.9948829212
2656,106058.68396325983
667,214046.52377364063
1042,131630.4388182728
2023,152472.0121814106
2447,313957.1714337284
2055,122116.85983148475
2275,261285.97458343627
2204,169228.66756716563
1563,245909.14029668353
483,221429.72404350154
796,132949.23012111912
1526,137956.75087896443
2042,163439.7864557862
442,287344.0025666424
1693,268259.09045864106
1468,212005.3322363544
1430,174129.50445608934
2605,162713.02279012004
1529,184045.98158633328
335,127425.5241093834
1287,135675.73293124445
31,120119.9832441311
1785,249437.37297281745
82,172473.63955538676
2620,113526.34071554749
252,203927.72350002272
721,69171.8113803702
2165,196996.09317390708
2316,181593.08600873788
775,129626.80756843134
1558,99026.00805753045
17,201483.58719190466
1022,224464.35650755727
925,111526.09727764022
438,268154.00860691606
1270,132347.8274683259
1272,114993.32647232783
215,130730.36197895632
266,224379.60084723093
2402,251175.8930678204
1250,122416.98936939746
